ID,Age,Experience,Income,Family,CCAvg,Education,Mortgage,Education_cat_Advanced/Professional,Education_cat_Graduate,Education_cat_Undergrad,Personal Loan
4202,61,36,89.0,3,0.5,1,0.0,0,0,1,0
4203,35,9,82.0,3,0.9,2,0.0,0,1,0,0
4204,59,33,88.0,4,1.9,2,0.0,0,1,0,0
4205,40,16,61.0,3,2.1,3,0.0,1,0,0,0
4206,61,36,139.0,2,3.9,1,0.0,0,0,1,0
4207,48,23,29.0,1,1.3,2,0.0,0,1,0,0
4208,37,11,51.0,3,2.1,1,0.0,0,0,1,0
4209,56,32,58.0,1,1.8,3,241.0,1,0,0,0
4210,35,9,21.0,2,1.4,3,125.0,1,0,0,0
4211,35,8,43.0,2,1.6666666666666667,2,0.0,0,1,0,0
4212,40,16,104.0,2,1.8,2,0.0,0,1,0,0
4213,50,23,9.0,1,0.5,2,98.0,0,1,0,0
4214,49,25,39.0,3,1.9,2,0.0,0,1,0,0
4215,46,22,89.0,1,2.7,1,0.0,0,0,1,0
4216,64,40,21.0,2,0.3,3,0.0,1,0,0,0
4217,60,35,173.0,3,3.1,3,0.0,1,0,0,1
4218,45,21,29.0,1,0.3,3,105.0,1,0,0,0
4219,52,27,43.0,4,0.2,2,0.0,0,1,0,0
4220,58,34,30.0,3,0.4,2,0.0,0,1,0,0
4221,54,30,39.0,4,0.1,3,0.0,1,0,0,0
4222,48,22,83.0,2,0.4,3,248.0,1,0,0,0
4223,51,25,58.0,3,0.7,2,223.0,0,1,0,0
4224,53,26,8.0,1,0.5,2,0.0,0,1,0,0
4225,57,27,39.0,3,1.0,3,0.0,1,0,0,0
4226,43,18,186.5,2,5.2,1,0.0,0,0,1,0
4227,37,13,45.0,1,1.8,1,0.0,0,0,1,0
4228,32,7,111.0,1,3.8,1,0.0,0,0,1,0
4229,34,10,83.0,2,2.0,2,148.0,0,1,0,0
4230,54,24,83.0,1,3.0,3,0.0,1,0,0,0
4231,62,36,115.0,2,2.8,1,202.0,0,0,1,0
4232,56,32,60.0,1,1.8,3,227.0,1,0,0,0
4233,39,15,53.0,1,1.8,1,0.0,0,0,1,0
4234,32,7,134.0,2,3.3,1,0.0,0,0,1,0
4235,50,24,91.0,1,0.8,3,0.0,1,0,0,0
4236,27,1,91.0,2,0.2,1,0.0,0,0,1,0
4237,37,12,128.0,2,3.9,1,0.0,0,0,1,0
4238,60,34,78.0,3,4.4,1,0.0,0,0,1,0
4239,43,19,161.0,2,5.2,1,252.5,0,0,1,0
4240,62,36,60.0,3,2.2,3,0.0,1,0,0,0
4241,39,14,161.0,1,4.1,1,252.5,0,0,1,0
4242,34,9,40.0,4,2.0,2,0.0,0,1,0,0
4243,46,21,68.0,1,0.2,2,0.0,0,1,0,0
4244,46,22,74.0,3,0.7,1,0.0,0,0,1,0
4245,51,26,55.0,3,2.0,2,93.0,0,1,0,0
4246,44,20,145.0,1,3.5,1,0.0,0,0,1,0
4247,60,35,24.0,1,1.5,2,0.0,0,1,0,0
4248,65,39,10.0,1,0.8,2,0.0,0,1,0,0
4249,58,33,138.0,2,3.9,1,0.0,0,0,1,0
4250,37,12,63.0,4,2.1,3,0.0,1,0,0,0
4251,52,28,54.0,4,0.1,3,0.0,1,0,0,0
4252,42,16,62.0,3,0.9,3,0.0,1,0,0,0
4253,54,29,81.0,1,0.1,3,0.0,1,0,0,0
4254,54,28,61.0,3,3.0,2,0.0,0,1,0,0
4255,51,27,68.0,1,1.6,3,0.0,1,0,0,0
4256,59,35,78.0,2,2.8,1,0.0,0,0,1,0
4257,41,17,165.0,2,5.2,1,157.0,0,0,1,0
4258,43,17,48.0,3,2.2,2,0.0,0,1,0,0
4259,52,26,155.0,3,5.2,2,0.0,0,1,0,1
4260,52,26,158.0,2,3.7,3,251.0,1,0,0,1
4261,57,31,52.0,1,1.4,1,0.0,0,0,1,0
4262,53,28,18.0,4,0.8,1,0.0,0,0,1,0
4263,58,33,42.0,4,1.7,1,0.0,0,0,1,0
4264,59,33,18.0,2,0.2,3,0.0,1,0,0,0
4265,57,31,40.0,2,0.3,1,0.0,0,0,1,0
4266,27,2,44.0,4,0.6,2,0.0,0,1,0,0
4267,42,16,11.0,1,0.2,1,87.0,0,0,1,0
4268,52,26,186.5,2,5.2,2,0.0,0,1,0,1
4269,49,23,108.0,2,2.4,2,0.0,0,1,0,0
4270,47,23,12.0,4,0.5,2,0.0,0,1,0,0
4271,45,19,19.0,3,1.5,1,94.0,0,0,1,0
4272,25,1,150.0,1,5.2,1,0.0,0,0,1,0
4273,47,22,89.0,4,1.9,3,0.0,1,0,0,0
4274,44,19,83.0,2,3.8,3,0.0,1,0,0,0
4275,30,3,79.0,4,2.0,2,0.0,0,1,0,0
4276,63,38,102.0,4,3.4,2,0.0,0,1,0,0
4277,50,24,155.0,1,5.2,1,0.0,0,0,1,0
4278,40,16,138.0,1,3.5,1,0.0,0,0,1,0
4279,56,31,51.0,3,1.7,1,0.0,0,0,1,0
4280,39,15,80.0,2,1.8,2,86.0,0,1,0,0
4281,42,18,135.0,2,3.3,1,0.0,0,0,1,0
4282,28,1,34.0,4,1.5,2,162.0,0,1,0,0
4283,26,0,186.5,3,5.2,3,0.0,1,0,0,1
4284,58,32,62.0,3,2.2,3,217.0,1,0,0,0
4285,38,13,173.0,2,3.3,1,243.0,0,0,1,0
4286,23,-3,149.0,2,5.2,1,0.0,0,0,1,0
4287,53,29,20.0,1,0.2,1,131.0,0,0,1,0
4288,54,28,42.0,4,2.5,1,0.0,0,0,1,0
4289,42,17,28.0,1,0.6,3,0.0,1,0,0,0
4290,54,28,95.0,1,1.9,2,0.0,0,1,0,0
4291,66,42,95.0,2,0.0,3,0.0,1,0,0,0
4292,46,21,34.0,1,0.1,1,124.0,0,0,1,0
4293,63,37,186.5,2,4.3,3,205.0,1,0,0,1
4294,63,38,41.0,2,1.5,1,173.0,0,0,1,0
4295,58,34,150.0,1,5.2,1,252.5,0,0,1,0
4296,65,41,91.0,2,0.0,3,146.0,1,0,0,0
4297,35,9,84.0,4,2.2,2,0.0,0,1,0,0
4298,33,9,73.0,4,3.4,1,140.0,0,0,1,0
4299,43,19,122.0,1,0.3,1,0.0,0,0,1,0
4300,30,5,73.0,1,2.6,2,133.0,0,1,0,0
4301,61,37,20.0,2,0.3,3,0.0,1,0,0,0
4302,49,24,130.0,4,1.1,1,252.5,0,0,1,1
4303,52,27,85.0,3,3.4,3,0.0,1,0,0,1
4304,45,21,134.0,2,3.3,1,0.0,0,0,1,0
4305,64,39,98.0,3,1.8,2,80.0,0,1,0,0
4306,26,1,54.0,2,1.6,3,0.0,1,0,0,0
4307,35,11,41.0,3,2.0,1,0.0,0,0,1,0
4308,45,19,128.0,4,5.2,3,0.0,1,0,0,1
4309,44,20,132.0,3,2.6,1,252.5,0,0,1,1
4310,34,8,186.5,1,2.9,3,0.0,1,0,0,1
4311,65,41,170.0,4,5.2,2,0.0,0,1,0,1
4312,32,8,14.0,3,0.9,3,111.0,1,0,0,0
4313,41,15,93.0,1,2.8,3,0.0,1,0,0,0
4314,52,28,79.0,1,2.7,2,0.0,0,1,0,0
4315,35,9,79.0,4,2.2,2,0.0,0,1,0,0
4316,51,26,62.0,4,1.8,3,119.0,1,0,0,0
4317,30,6,95.0,2,0.2,1,0.0,0,0,1,0
4318,58,33,60.0,4,1.3,3,0.0,1,0,0,0
4319,49,23,75.0,1,1.5,2,0.0,0,1,0,0
4320,63,38,85.0,4,0.1,2,0.0,0,1,0,0
4321,40,15,143.0,1,4.1,1,0.0,0,0,1,0
4322,27,0,34.0,1,2.0,2,112.0,0,1,0,0
4323,38,14,44.0,2,1.7,1,0.0,0,0,1,0
4324,52,28,31.0,4,0.9,2,151.0,0,1,0,0
4325,49,24,13.0,4,0.8,1,111.0,0,0,1,0
4326,59,35,52.0,4,1.5,1,0.0,0,0,1,0
4327,32,8,42.0,1,0.2,3,102.0,1,0,0,0
4328,30,4,102.0,4,2.1,3,139.0,1,0,0,0
4329,64,38,143.0,2,5.2,3,0.0,1,0,0,1
4330,59,33,10.0,4,0.7,3,0.0,1,0,0,0
4331,62,37,44.0,1,1.1,3,0.0,1,0,0,0
4332,61,37,158.0,2,5.2,1,252.5,0,0,1,0
4333,53,26,12.0,2,1.0,2,0.0,0,1,0,0
4334,51,26,59.0,1,1.2,1,139.0,0,0,1,0
4335,55,29,92.0,1,1.9,2,0.0,0,1,0,0
4336,36,10,82.0,2,2.8,1,0.0,0,0,1,0
4337,44,19,44.0,4,0.0,2,0.0,0,1,0,0
4338,26,2,182.0,2,3.2,2,0.0,0,1,0,1
4339,54,30,121.0,2,0.4,1,0.0,0,0,1,0
4340,35,11,38.0,1,1.7,1,0.0,0,0,1,0
4341,34,10,92.0,2,2.7,1,0.0,0,0,1,0
4342,28,3,53.0,2,1.6,3,0.0,1,0,0,0
4343,32,7,45.0,3,2.3,1,83.0,0,0,1,0
4344,38,14,63.0,1,3.6,2,0.0,0,1,0,0
4345,53,28,181.0,1,5.2,1,0.0,0,0,1,0
4346,26,1,184.0,2,4.2,3,252.5,1,0,0,1
4347,45,21,33.0,3,0.5,1,136.0,0,0,1,0
4348,58,33,22.0,3,0.2,1,0.0,0,0,1,0
4349,59,33,99.0,2,2.7,1,0.0,0,0,1,0
4350,45,18,44.0,3,1.0,2,193.0,0,1,0,0
4351,64,39,101.0,4,3.4,2,0.0,0,1,0,0
4352,30,3,32.0,1,2.0,2,0.0,0,1,0,0
4353,40,16,59.0,4,2.6666666666666665,1,0.0,0,0,1,0
4354,61,36,25.0,2,0.5,2,0.0,0,1,0,0
4355,40,16,140.0,3,5.2,1,0.0,0,0,1,1
4356,40,10,29.0,1,0.75,3,0.0,1,0,0,0
4357,43,19,35.0,1,0.7,1,0.0,0,0,1,0
4358,39,14,141.0,4,5.2,1,0.0,0,0,1,1
4359,35,11,75.0,4,2.0,3,79.0,1,0,0,0
4360,38,12,58.0,2,2.8,1,0.0,0,0,1,0
4361,67,43,41.0,2,1.1,1,0.0,0,0,1,0
4362,55,30,42.0,2,2.0,2,196.0,0,1,0,0
4363,28,2,55.0,3,1.1,2,0.0,0,1,0,0
4364,30,4,18.0,4,0.3,2,84.0,0,1,0,0
4365,59,35,75.0,4,2.3,3,0.0,1,0,0,0
4366,26,2,85.0,2,2.5,1,0.0,0,0,1,0
4367,52,28,43.0,4,1.1,2,0.0,0,1,0,0
4368,40,15,149.0,2,3.9,1,252.5,0,0,1,0
4369,31,7,25.0,2,1.0,2,0.0,0,1,0,0
4370,50,25,19.0,4,0.4,2,103.0,0,1,0,0
4371,27,3,18.0,1,0.4,3,0.0,1,0,0,0
4372,64,39,13.0,4,0.6,2,0.0,0,1,0,0
4373,34,10,41.0,1,2.4,2,0.0,0,1,0,0
4374,30,6,139.0,1,4.3,1,0.0,0,0,1,0
4375,39,15,62.0,3,2.3333333333333335,1,131.0,0,0,1,0
4376,34,10,51.0,3,2.0,1,130.0,0,0,1,0
4377,40,15,71.0,3,3.0,1,252.5,0,0,1,0
4378,33,8,145.0,1,2.7,3,0.0,1,0,0,1
4379,38,12,45.0,4,1.2,2,138.0,0,1,0,0
4380,42,17,53.0,4,1.9,3,0.0,1,0,0,0
4381,37,13,64.0,1,1.5,3,0.0,1,0,0,0
4382,33,8,39.0,4,0.8,1,0.0,0,0,1,0
4383,60,34,38.0,3,2.2,3,0.0,1,0,0,0
4384,28,4,85.0,3,2.5,1,0.0,0,0,1,0
4385,45,20,61.0,3,2.7,2,0.0,0,1,0,0
4386,56,32,23.0,1,1.2,3,127.0,1,0,0,0
4387,53,27,122.0,1,2.4,1,252.5,0,0,1,0
4388,37,12,72.0,4,0.7,3,0.0,1,0,0,0
4389,47,21,123.0,1,5.2,1,0.0,0,0,1,0
4390,58,32,40.0,1,1.6,1,0.0,0,0,1,0
4391,52,26,62.0,4,2.8,2,0.0,0,1,0,0
4392,46,22,113.0,2,3.3,1,0.0,0,0,1,0
4393,52,27,81.0,4,3.8,2,0.0,0,1,0,0
4394,24,0,59.0,4,1.6,1,0.0,0,0,1,0
4395,57,31,25.0,2,0.7,2,103.0,0,1,0,0
4396,66,41,25.0,4,0.6,2,0.0,0,1,0,0
4397,30,5,14.0,4,0.5,3,0.0,1,0,0,0
4398,48,23,19.0,1,0.1,1,0.0,0,0,1,0
4399,63,37,61.0,1,2.5,3,0.0,1,0,0,0
4400,48,23,21.0,1,0.1,1,0.0,0,0,1,0
4401,34,10,44.0,1,1.3333333333333333,1,0.0,0,0,1,0
4402,60,35,42.0,3,1.5,1,0.0,0,0,1,0
4403,55,25,52.0,1,1.4,3,207.0,1,0,0,0
4404,50,24,112.0,1,0.0,1,0.0,0,0,1,0
4405,29,5,34.0,1,0.4,3,0.0,1,0,0,0
4406,61,35,83.0,2,1.7,3,245.0,1,0,0,0
4407,50,25,24.0,4,0.4,2,137.0,0,1,0,0
4408,37,13,71.0,2,1.7,2,0.0,0,1,0,0
4409,64,40,181.0,2,2.3,2,0.0,0,1,0,1
4410,43,19,75.0,4,0.2,3,102.0,1,0,0,0
4411,39,14,153.0,2,3.0,1,0.0,0,0,1,0
4412,23,-2,75.0,2,1.8,2,0.0,0,1,0,0
4413,34,10,19.0,4,0.4,2,0.0,0,1,0,0
4414,29,2,31.0,4,1.5,2,0.0,0,1,0,0
4415,33,8,178.0,3,5.2,1,0.0,0,0,1,1
4416,60,35,65.0,2,1.5,1,220.0,0,0,1,0
4417,49,25,8.0,1,0.3,1,97.0,0,0,1,0
4418,54,28,92.0,2,1.1,1,0.0,0,0,1,0
4419,59,34,145.0,4,1.8,1,198.0,0,0,1,1
4420,42,17,85.0,1,3.7,3,252.5,1,0,0,0
4421,62,38,149.0,1,4.7,1,0.0,0,0,1,0
4422,63,38,9.0,4,0.6,2,100.0,0,1,0,0
4423,57,31,164.0,2,3.8,3,252.5,1,0,0,1
4424,61,36,40.0,3,0.5,2,100.0,0,1,0,0
4425,35,10,54.0,1,2.5,3,0.0,1,0,0,0
4426,26,0,164.0,2,4.0,3,252.5,1,0,0,1
4427,33,8,140.0,1,4.6,1,0.0,0,0,1,0
4428,31,7,18.0,1,0.4,3,0.0,1,0,0,0
4429,51,27,12.0,4,1.0,1,0.0,0,0,1,0
4430,55,29,140.0,2,2.7,1,0.0,0,0,1,0
4431,38,12,24.0,2,0.8,3,0.0,1,0,0,0
4432,38,12,60.0,2,1.8,1,0.0,0,0,1,0
4433,53,27,50.0,2,0.8,3,0.0,1,0,0,0
4434,62,38,44.0,1,1.9,2,0.0,0,1,0,0
4435,35,9,51.0,4,2.2,2,110.0,0,1,0,0
4436,46,21,34.0,2,1.3,1,116.0,0,0,1,0
4437,60,35,33.0,2,0.5,2,0.0,0,1,0,0
4438,63,38,63.0,2,1.5,1,0.0,0,0,1,0
4439,43,18,22.0,2,0.0,3,0.0,1,0,0,0
4440,33,7,104.0,2,3.6,3,0.0,1,0,0,1
4441,43,19,75.0,3,0.3,3,0.0,1,0,0,0
4442,62,36,75.0,2,1.7,3,0.0,1,0,0,0
4443,48,23,62.0,4,3.6,3,83.0,1,0,0,0
4444,38,14,48.0,1,1.8,1,169.0,0,0,1,0
4445,36,10,73.0,2,2.8,1,0.0,0,0,1,0
4446,49,25,135.0,2,1.4,1,82.0,0,0,1,0
4447,61,35,61.0,3,2.2,3,117.0,1,0,0,0
4448,49,22,78.0,3,2.0,2,0.0,0,1,0,0
4449,59,34,40.0,3,0.9,3,0.0,1,0,0,0
4450,30,6,44.0,1,0.2,3,0.0,1,0,0,0
4451,44,20,45.0,2,2.5,1,0.0,0,0,1,0
4452,67,41,18.0,2,0.4,1,0.0,0,0,1,0
4453,59,35,53.0,4,2.3,3,174.0,1,0,0,0
4454,37,11,11.0,3,0.1,2,0.0,0,1,0,0
4455,50,24,38.0,3,0.6,2,0.0,0,1,0,0
4456,56,31,28.0,1,1.5,2,0.0,0,1,0,0
4457,29,3,35.0,2,0.3,1,88.0,0,0,1,0
4458,55,29,81.0,3,1.7,2,171.0,0,1,0,0
4459,48,22,90.0,2,0.8,3,205.0,1,0,0,0
4460,32,8,115.0,1,4.0,1,0.0,0,0,1,0
4461,47,22,78.0,1,0.2,2,0.0,0,1,0,0
4462,46,21,30.0,4,1.9,3,0.0,1,0,0,0
4463,33,7,39.0,4,0.8,1,0.0,0,0,1,0
4464,39,13,69.0,3,0.1,1,0.0,0,0,1,0
4465,60,35,29.0,3,0.2,1,79.0,0,0,1,0
4466,39,15,54.0,4,2.2,2,0.0,0,1,0,0
4467,34,10,60.0,3,2.8,1,0.0,0,0,1,0
4468,55,30,99.0,1,0.1,3,0.0,1,0,0,0
4469,67,42,51.0,3,2.2,1,0.0,0,0,1,0
4470,40,14,53.0,3,0.5,3,0.0,1,0,0,0
4471,44,20,111.0,2,5.2,2,0.0,0,1,0,1
4472,56,30,79.0,3,0.8,1,252.5,0,0,1,0
4473,50,25,90.0,1,2.8,2,0.0,0,1,0,0
4474,31,5,18.0,2,0.3,1,124.0,0,0,1,0
4475,66,41,73.0,3,2.4,1,0.0,0,0,1,0
4476,43,18,59.0,3,0.8,3,91.0,1,0,0,0
4477,58,32,40.0,2,0.3,1,0.0,0,0,1,0
4478,33,9,41.0,1,1.5,2,0.0,0,1,0,0
4479,33,9,53.0,1,2.1,3,0.0,1,0,0,0
4480,32,8,128.0,2,4.333333333333333,1,0.0,0,0,1,0
4481,55,30,145.0,2,5.2,3,0.0,1,0,0,1
4482,25,-2,35.0,4,1.0,3,0.0,1,0,0,0
4483,40,14,28.0,2,0.8,3,0.0,1,0,0,0
4484,54,28,155.0,1,1.0,1,252.5,0,0,1,0
4485,36,11,186.5,2,3.0,1,0.0,0,0,1,0
4486,35,9,50.0,4,2.2,2,0.0,0,1,0,0
4487,44,19,48.0,3,0.8,3,0.0,1,0,0,0
4488,38,14,81.0,1,3.6,2,0.0,0,1,0,0
4489,30,4,50.0,1,1.5,1,0.0,0,0,1,0
4490,39,13,21.0,3,0.2,2,0.0,0,1,0,0
4491,35,9,142.0,2,0.0,1,0.0,0,0,1,0
4492,41,16,64.0,4,0.4,1,0.0,0,0,1,0
4493,56,26,91.0,1,3.0,3,0.0,1,0,0,0
4494,52,28,74.0,1,2.6,2,0.0,0,1,0,0
4495,29,4,182.0,1,3.7,3,0.0,1,0,0,1
4496,38,14,82.0,4,2.6666666666666665,1,0.0,0,0,1,0
4497,51,25,45.0,4,2.6,1,0.0,0,0,1,0
4498,45,21,85.0,2,3.2,1,0.0,0,0,1,0
4499,51,26,133.0,1,0.6,1,252.5,0,0,1,0
4500,53,26,22.0,1,0.5,2,0.0,0,1,0,0
4501,50,26,24.0,4,0.5,2,0.0,0,1,0,0
4502,59,33,38.0,3,2.2,3,178.0,1,0,0,0
4503,57,32,80.0,2,0.0,3,0.0,1,0,0,0
4504,45,21,33.0,3,0.5,1,108.0,0,0,1,0
4505,27,1,41.0,4,1.8,3,147.0,1,0,0,0
4506,40,15,90.0,4,1.1,2,0.0,0,1,0,0
4507,39,13,89.0,1,2.8,3,153.0,1,0,0,0
4508,26,1,8.0,2,0.9,3,0.0,1,0,0,0
4509,27,2,85.0,1,1.9,1,0.0,0,0,1,0
4510,55,30,53.0,3,1.7,1,0.0,0,0,1,0
4511,64,39,20.0,3,0.1,3,0.0,1,0,0,0
4512,41,17,9.0,1,1.0,1,0.0,0,0,1,0
4513,46,22,25.0,4,0.6,1,0.0,0,0,1,0
4514,43,19,114.0,1,1.7,1,0.0,0,0,1,0
4515,24,-3,41.0,4,1.0,3,0.0,1,0,0,0
4516,29,3,49.0,4,2.1,3,0.0,1,0,0,0
4517,58,32,12.0,4,0.7,3,0.0,1,0,0,0
4518,45,18,50.0,3,2.5,2,0.0,0,1,0,0
4519,53,28,30.0,4,0.2,2,0.0,0,1,0,0
4520,45,21,32.0,4,0.6,1,77.0,0,0,1,0
4521,32,7,41.0,4,2.0,2,0.0,0,1,0,0
4522,56,31,25.0,3,0.1,2,0.0,0,1,0,0
4523,31,5,29.0,1,0.3,1,0.0,0,0,1,0
4524,29,4,50.0,4,1.7,2,0.0,0,1,0,0
4525,48,24,79.0,3,0.7,1,0.0,0,0,1,0
4526,36,11,110.0,1,3.8,1,0.0,0,0,1,0
4527,36,9,40.0,2,1.6666666666666667,2,129.0,0,1,0,0
4528,41,16,18.0,1,0.6,3,0.0,1,0,0,0
4529,48,23,48.0,1,0.3,1,0.0,0,0,1,0
4530,27,0,40.0,4,1.0,3,0.0,1,0,0,0
4531,33,9,19.0,2,1.0,2,92.0,0,1,0,0
4532,31,7,35.0,1,1.3333333333333333,1,131.0,0,0,1,0
4533,48,22,133.0,2,3.1,2,0.0,0,1,0,1
4534,59,34,19.0,2,0.5,2,0.0,0,1,0,0
4535,41,17,83.0,4,2.6666666666666665,1,0.0,0,0,1,0
4536,42,18,39.0,3,2.1,3,0.0,1,0,0,0
4537,62,37,38.0,3,0.5,2,0.0,0,1,0,0
4538,62,36,63.0,1,2.5,3,0.0,1,0,0,0
4539,51,24,85.0,3,2.0,2,0.0,0,1,0,0
4540,48,24,14.0,4,1.0,1,0.0,0,0,1,0
4541,56,32,64.0,4,1.5,1,0.0,0,0,1,0
4542,62,38,124.0,1,3.8,1,252.5,0,0,1,0
4543,53,29,20.0,1,0.2,1,0.0,0,0,1,0
4544,62,38,33.0,3,0.1,3,0.0,1,0,0,0
4545,28,4,80.0,3,2.5,1,0.0,0,0,1,0
4546,61,35,35.0,2,0.2,3,0.0,1,0,0,0
4547,48,24,74.0,3,0.7,1,0.0,0,0,1,0
4548,50,25,32.0,2,0.7,2,0.0,0,1,0,0
4549,58,33,73.0,4,0.7,1,241.0,0,0,1,0
4550,53,29,41.0,2,0.8,1,0.0,0,0,1,0
4551,65,40,18.0,1,1.5,2,0.0,0,1,0,0
4552,27,0,28.0,4,1.5,2,0.0,0,1,0,0
4553,50,23,64.0,1,2.6666666666666665,2,0.0,0,1,0,0
4554,50,25,44.0,2,0.7,2,192.0,0,1,0,0
4555,41,16,109.0,3,1.0,1,0.0,0,0,1,0
4556,43,19,71.0,3,0.3,3,179.0,1,0,0,0
4557,55,29,79.0,2,1.1,1,0.0,0,0,1,0
4558,33,9,30.0,2,1.0,2,0.0,0,1,0,0
4559,44,19,82.0,2,0.4,1,0.0,0,0,1,0
4560,47,20,101.0,3,2.0,2,252.5,0,1,0,0
4561,43,18,13.0,2,0.1,2,0.0,0,1,0,0
4562,59,33,59.0,3,1.4,3,0.0,1,0,0,0
4563,65,40,64.0,2,1.5,1,0.0,0,0,1,0
4564,28,2,186.5,2,4.5,1,0.0,0,0,1,0
4565,58,32,28.0,2,0.3,1,148.0,0,0,1,0
4566,33,8,120.0,2,4.2,3,76.0,1,0,0,1
4567,24,0,131.0,1,5.2,1,0.0,0,0,1,0
4568,46,20,19.0,3,0.5,2,97.0,0,1,0,0
4569,26,0,44.0,4,1.3,3,0.0,1,0,0,0
4570,47,21,49.0,3,2.2,2,0.0,0,1,0,0
4571,32,6,99.0,2,4.5,3,249.0,1,0,0,0
4572,58,28,95.0,1,3.0,3,0.0,1,0,0,0
4573,32,7,81.0,4,1.8,3,0.0,1,0,0,0
4574,46,20,73.0,2,0.8,3,252.5,1,0,0,0
4575,35,11,186.5,2,5.2,1,0.0,0,0,1,0
4576,53,27,115.0,2,0.5,3,0.0,1,0,0,1
4577,55,30,41.0,2,0.6,3,0.0,1,0,0,0
4578,63,37,80.0,2,1.7,3,0.0,1,0,0,0
4579,45,20,90.0,4,1.1,2,0.0,0,1,0,0
4580,58,32,41.0,1,0.2,1,81.0,0,0,1,0
4581,50,24,102.0,2,5.2,1,0.0,0,0,1,0
4582,37,13,59.0,1,1.5,3,0.0,1,0,0,0
4583,25,-1,69.0,3,0.3,3,0.0,1,0,0,0
4584,52,26,83.0,1,3.1,1,0.0,0,0,1,1
4585,26,0,49.0,3,2.4,2,0.0,0,1,0,0
4586,35,11,180.0,1,3.6,3,252.5,1,0,0,1
4587,58,32,61.0,3,2.2,3,0.0,1,0,0,0
4588,37,11,59.0,4,0.2,3,0.0,1,0,0,0
4589,35,10,85.0,4,2.1,3,0.0,1,0,0,0
4590,31,7,13.0,1,0.5,3,0.0,1,0,0,0
4591,58,34,151.0,3,0.6,2,0.0,0,1,0,1
4592,43,16,44.0,3,1.0,2,0.0,0,1,0,0
4593,43,18,53.0,3,0.8,3,154.0,1,0,0,0
4594,54,30,133.0,1,5.0,2,0.0,0,1,0,1
4595,53,27,31.0,3,0.9,3,78.0,1,0,0,0
4596,32,7,101.0,4,2.2,2,0.0,0,1,0,0
4597,37,13,61.0,3,2.8,1,0.0,0,0,1,0
4598,34,10,68.0,3,2.6,2,0.0,0,1,0,0
4599,51,26,21.0,4,0.8,1,0.0,0,0,1,0
4600,49,25,149.0,2,0.4,1,0.0,0,0,1,0
4601,54,24,75.0,1,1.4,3,0.0,1,0,0,0
4602,37,12,55.0,1,2.5,3,0.0,1,0,0,0
4603,57,32,81.0,2,3.7,1,226.0,0,0,1,0
4604,37,12,179.0,1,5.2,1,0.0,0,0,1,0
4605,32,7,81.0,2,3.4,2,0.0,0,1,0,1
4606,48,22,42.0,1,1.2,2,0.0,0,1,0,0
4607,44,20,186.5,2,5.2,1,0.0,0,0,1,0
4608,50,23,18.0,1,0.5,2,0.0,0,1,0,0
4609,44,19,28.0,1,0.3,3,0.0,1,0,0,0
4610,54,28,80.0,4,2.6,3,143.0,1,0,0,0
4611,37,13,79.0,1,3.6,2,104.0,0,1,0,0
4612,34,7,52.0,2,1.0,2,0.0,0,1,0,0
4613,32,6,18.0,2,0.3,2,0.0,0,1,0,0
4614,63,38,52.0,4,1.7,1,218.0,0,0,1,0
4615,56,30,15.0,4,0.7,3,102.0,1,0,0,0
4616,37,12,84.0,4,0.7,3,0.0,1,0,0,0
4617,66,41,114.0,1,0.8,3,0.0,1,0,0,0
4618,38,13,41.0,3,0.5,3,0.0,1,0,0,0
4619,35,9,29.0,3,0.9,1,126.0,0,0,1,0
4620,61,36,23.0,1,0.1,1,96.0,0,0,1,0
4621,52,26,84.0,1,2.4,1,0.0,0,0,1,0
4622,57,32,60.0,3,1.7,1,0.0,0,0,1,0
4623,47,20,13.0,3,0.6666666666666666,2,0.0,0,1,0,0
4624,50,25,45.0,2,0.6,3,0.0,1,0,0,0
4625,36,11,83.0,1,2.8,1,0.0,0,0,1,0
4626,45,21,102.0,4,4.7,2,81.0,0,1,0,1
4627,58,34,58.0,4,2.3,3,169.0,1,0,0,0
4628,27,1,134.0,1,1.7,2,252.5,0,1,0,1
4629,27,1,130.0,3,2.9,2,0.0,0,1,0,1
4630,48,24,148.0,2,3.3,1,0.0,0,0,1,0
4631,46,21,92.0,1,0.2,2,0.0,0,1,0,0
4632,32,8,142.0,4,5.2,2,120.0,0,1,0,1
4633,54,29,62.0,4,0.7,1,0.0,0,0,1,0
4634,31,5,50.0,1,1.5,1,0.0,0,0,1,0
4635,42,17,29.0,1,0.6,3,0.0,1,0,0,0
4636,30,5,85.0,2,2.5,1,252.5,0,0,1,0
4637,41,16,78.0,4,0.4,1,0.0,0,0,1,0
4638,44,19,85.0,4,1.9,3,0.0,1,0,0,0
4639,37,13,89.0,2,1.7,2,0.0,0,1,0,0
4640,51,25,33.0,3,0.9,3,0.0,1,0,0,0
4641,30,6,42.0,1,2.1,3,0.0,1,0,0,0
4642,36,11,31.0,4,1.7,1,124.0,0,0,1,0
4643,65,40,143.0,4,5.2,2,0.0,0,1,0,1
4644,33,7,35.0,4,0.8,1,0.0,0,0,1,0
4645,58,34,22.0,1,0.1,2,0.0,0,1,0,0
4646,34,10,45.0,1,1.7,1,84.0,0,0,1,0
4647,38,13,119.0,2,3.3,1,0.0,0,0,1,0
4648,59,35,43.0,4,1.3,1,0.0,0,0,1,0
