ID,Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Education_cat
4383,60,34,38.0,3,2.2,3,0.0,No,Advanced/Professional
4384,28,4,85.0,3,2.5,1,0.0,No,Undergrad
4385,45,20,61.0,3,2.7,2,0.0,No,Graduate
4386,56,32,23.0,1,1.2,3,127.0,No,Advanced/Professional
4387,53,27,122.0,1,2.4,1,252.5,No,Undergrad
4388,37,12,72.0,4,0.7,3,0.0,No,Advanced/Professional
4389,47,21,123.0,1,5.2,1,0.0,No,Undergrad
4390,58,32,40.0,1,1.6,1,0.0,No,Undergrad
4391,52,26,62.0,4,2.8,2,0.0,No,Graduate
4392,46,22,113.0,2,3.3,1,0.0,No,Undergrad
4393,52,27,81.0,4,3.8,2,0.0,No,Graduate
4394,24,0,59.0,4,1.6,1,0.0,No,Undergrad
4395,57,31,25.0,2,0.7,2,103.0,No,Graduate
4396,66,41,25.0,4,0.6,2,0.0,No,Graduate
4397,30,5,14.0,4,0.5,3,0.0,No,Advanced/Professional
4398,48,23,19.0,1,0.1,1,0.0,No,Undergrad
4399,63,37,61.0,1,2.5,3,0.0,No,Advanced/Professional
4400,48,23,21.0,1,0.1,1,0.0,No,Undergrad
4401,34,10,44.0,1,1.3333333333333333,1,0.0,No,Undergrad
4402,60,35,42.0,3,1.5,1,0.0,No,Undergrad
4403,55,25,52.0,1,1.4,3,207.0,No,Advanced/Professional
4404,50,24,112.0,1,0.0,1,0.0,No,Undergrad
4405,29,5,34.0,1,0.4,3,0.0,No,Advanced/Professional
4406,61,35,83.0,2,1.7,3,245.0,No,Advanced/Professional
4407,50,25,24.0,4,0.4,2,137.0,No,Graduate
4408,37,13,71.0,2,1.7,2,0.0,No,Graduate
4409,64,40,181.0,2,2.3,2,0.0,Yes,Graduate
4410,43,19,75.0,4,0.2,3,102.0,No,Advanced/Professional
4411,39,14,153.0,2,3.0,1,0.0,No,Undergrad
4412,23,-2,75.0,2,1.8,2,0.0,No,Graduate
4413,34,10,19.0,4,0.4,2,0.0,No,Graduate
4414,29,2,31.0,4,1.5,2,0.0,No,Graduate
4415,33,8,178.0,3,5.2,1,0.0,Yes,Undergrad
4416,60,35,65.0,2,1.5,1,220.0,No,Undergrad
4417,49,25,8.0,1,0.3,1,97.0,No,Undergrad
4418,54,28,92.0,2,1.1,1,0.0,No,Undergrad
4419,59,34,145.0,4,1.8,1,198.0,Yes,Undergrad
4420,42,17,85.0,1,3.7,3,252.5,No,Advanced/Professional
4421,62,38,149.0,1,4.7,1,0.0,No,Undergrad
4422,63,38,9.0,4,0.6,2,100.0,No,Graduate
4423,57,31,164.0,2,3.8,3,252.5,Yes,Advanced/Professional
4424,61,36,40.0,3,0.5,2,100.0,No,Graduate
4425,35,10,54.0,1,2.5,3,0.0,No,Advanced/Professional
4426,26,0,164.0,2,4.0,3,252.5,Yes,Advanced/Professional
4427,33,8,140.0,1,4.6,1,0.0,No,Undergrad
4428,31,7,18.0,1,0.4,3,0.0,No,Advanced/Professional
4429,51,27,12.0,4,1.0,1,0.0,No,Undergrad
4430,55,29,140.0,2,2.7,1,0.0,No,Undergrad
4431,38,12,24.0,2,0.8,3,0.0,No,Advanced/Professional
4432,38,12,60.0,2,1.8,1,0.0,No,Undergrad
4433,53,27,50.0,2,0.8,3,0.0,No,Advanced/Professional
4434,62,38,44.0,1,1.9,2,0.0,No,Graduate
4435,35,9,51.0,4,2.2,2,110.0,No,Graduate
4436,46,21,34.0,2,1.3,1,116.0,No,Undergrad
4437,60,35,33.0,2,0.5,2,0.0,No,Graduate
4438,63,38,63.0,2,1.5,1,0.0,No,Undergrad
4439,43,18,22.0,2,0.0,3,0.0,No,Advanced/Professional
4440,33,7,104.0,2,3.6,3,0.0,Yes,Advanced/Professional
4441,43,19,75.0,3,0.3,3,0.0,No,Advanced/Professional
4442,62,36,75.0,2,1.7,3,0.0,No,Advanced/Professional
4443,48,23,62.0,4,3.6,3,83.0,No,Advanced/Professional
4444,38,14,48.0,1,1.8,1,169.0,No,Undergrad
4445,36,10,73.0,2,2.8,1,0.0,No,Undergrad
4446,49,25,135.0,2,1.4,1,82.0,No,Undergrad
4447,61,35,61.0,3,2.2,3,117.0,No,Advanced/Professional
4448,49,22,78.0,3,2.0,2,0.0,No,Graduate
4449,59,34,40.0,3,0.9,3,0.0,No,Advanced/Professional
4450,30,6,44.0,1,0.2,3,0.0,No,Advanced/Professional
4451,44,20,45.0,2,2.5,1,0.0,No,Undergrad
4452,67,41,18.0,2,0.4,1,0.0,No,Undergrad
4453,59,35,53.0,4,2.3,3,174.0,No,Advanced/Professional
4454,37,11,11.0,3,0.1,2,0.0,No,Graduate
4455,50,24,38.0,3,0.6,2,0.0,No,Graduate
4456,56,31,28.0,1,1.5,2,0.0,No,Graduate
4457,29,3,35.0,2,0.3,1,88.0,No,Undergrad
4458,55,29,81.0,3,1.7,2,171.0,No,Graduate
4459,48,22,90.0,2,0.8,3,205.0,No,Advanced/Professional
4460,32,8,115.0,1,4.0,1,0.0,No,Undergrad
4461,47,22,78.0,1,0.2,2,0.0,No,Graduate
4462,46,21,30.0,4,1.9,3,0.0,No,Advanced/Professional
4463,33,7,39.0,4,0.8,1,0.0,No,Undergrad
4464,39,13,69.0,3,0.1,1,0.0,No,Undergrad
4465,60,35,29.0,3,0.2,1,79.0,No,Undergrad
4466,39,15,54.0,4,2.2,2,0.0,No,Graduate
4467,34,10,60.0,3,2.8,1,0.0,No,Undergrad
4468,55,30,99.0,1,0.1,3,0.0,No,Advanced/Professional
4469,67,42,51.0,3,2.2,1,0.0,No,Undergrad
4470,40,14,53.0,3,0.5,3,0.0,No,Advanced/Professional
4471,44,20,111.0,2,5.2,2,0.0,Yes,Graduate
4472,56,30,79.0,3,0.8,1,252.5,No,Undergrad
4473,50,25,90.0,1,2.8,2,0.0,No,Graduate
4474,31,5,18.0,2,0.3,1,124.0,No,Undergrad
4475,66,41,73.0,3,2.4,1,0.0,No,Undergrad
4476,43,18,59.0,3,0.8,3,91.0,No,Advanced/Professional
4477,58,32,40.0,2,0.3,1,0.0,No,Undergrad
4478,33,9,41.0,1,1.5,2,0.0,No,Graduate
4479,33,9,53.0,1,2.1,3,0.0,No,Advanced/Professional
4480,32,8,128.0,2,4.333333333333333,1,0.0,No,Undergrad
4481,55,30,145.0,2,5.2,3,0.0,Yes,Advanced/Professional
4482,25,-2,35.0,4,1.0,3,0.0,No,Advanced/Professional
4483,40,14,28.0,2,0.8,3,0.0,No,Advanced/Professional
4484,54,28,155.0,1,1.0,1,252.5,No,Undergrad
4485,36,11,186.5,2,3.0,1,0.0,No,Undergrad
4486,35,9,50.0,4,2.2,2,0.0,No,Graduate
4487,44,19,48.0,3,0.8,3,0.0,No,Advanced/Professional
4488,38,14,81.0,1,3.6,2,0.0,No,Graduate
4489,30,4,50.0,1,1.5,1,0.0,No,Undergrad
4490,39,13,21.0,3,0.2,2,0.0,No,Graduate
4491,35,9,142.0,2,0.0,1,0.0,No,Undergrad
4492,41,16,64.0,4,0.4,1,0.0,No,Undergrad
4493,56,26,91.0,1,3.0,3,0.0,No,Advanced/Professional
4494,52,28,74.0,1,2.6,2,0.0,No,Graduate
4495,29,4,182.0,1,3.7,3,0.0,Yes,Advanced/Professional
4496,38,14,82.0,4,2.6666666666666665,1,0.0,No,Undergrad
4497,51,25,45.0,4,2.6,1,0.0,No,Undergrad
4498,45,21,85.0,2,3.2,1,0.0,No,Undergrad
4499,51,26,133.0,1,0.6,1,252.5,No,Undergrad
4500,53,26,22.0,1,0.5,2,0.0,No,Graduate
4501,50,26,24.0,4,0.5,2,0.0,No,Graduate
4502,59,33,38.0,3,2.2,3,178.0,No,Advanced/Professional
4503,57,32,80.0,2,0.0,3,0.0,No,Advanced/Professional
4504,45,21,33.0,3,0.5,1,108.0,No,Undergrad
4505,27,1,41.0,4,1.8,3,147.0,No,Advanced/Professional
4506,40,15,90.0,4,1.1,2,0.0,No,Graduate
4507,39,13,89.0,1,2.8,3,153.0,No,Advanced/Professional
4508,26,1,8.0,2,0.9,3,0.0,No,Advanced/Professional
4509,27,2,85.0,1,1.9,1,0.0,No,Undergrad
4510,55,30,53.0,3,1.7,1,0.0,No,Undergrad
4511,64,39,20.0,3,0.1,3,0.0,No,Advanced/Professional
4512,41,17,9.0,1,1.0,1,0.0,No,Undergrad
4513,46,22,25.0,4,0.6,1,0.0,No,Undergrad
4514,43,19,114.0,1,1.7,1,0.0,No,Undergrad
4515,24,-3,41.0,4,1.0,3,0.0,No,Advanced/Professional
4516,29,3,49.0,4,2.1,3,0.0,No,Advanced/Professional
4517,58,32,12.0,4,0.7,3,0.0,No,Advanced/Professional
4518,45,18,50.0,3,2.5,2,0.0,No,Graduate
4519,53,28,30.0,4,0.2,2,0.0,No,Graduate
4520,45,21,32.0,4,0.6,1,77.0,No,Undergrad
4521,32,7,41.0,4,2.0,2,0.0,No,Graduate
4522,56,31,25.0,3,0.1,2,0.0,No,Graduate
4523,31,5,29.0,1,0.3,1,0.0,No,Undergrad
4524,29,4,50.0,4,1.7,2,0.0,No,Graduate
4525,48,24,79.0,3,0.7,1,0.0,No,Undergrad
4526,36,11,110.0,1,3.8,1,0.0,No,Undergrad
4527,36,9,40.0,2,1.6666666666666667,2,129.0,No,Graduate
4528,41,16,18.0,1,0.6,3,0.0,No,Advanced/Professional
4529,48,23,48.0,1,0.3,1,0.0,No,Undergrad
4530,27,0,40.0,4,1.0,3,0.0,No,Advanced/Professional
4531,33,9,19.0,2,1.0,2,92.0,No,Graduate
4532,31,7,35.0,1,1.3333333333333333,1,131.0,No,Undergrad
4533,48,22,133.0,2,3.1,2,0.0,Yes,Graduate
4534,59,34,19.0,2,0.5,2,0.0,No,Graduate
4535,41,17,83.0,4,2.6666666666666665,1,0.0,No,Undergrad
4536,42,18,39.0,3,2.1,3,0.0,No,Advanced/Professional
4537,62,37,38.0,3,0.5,2,0.0,No,Graduate
4538,62,36,63.0,1,2.5,3,0.0,No,Advanced/Professional
4539,51,24,85.0,3,2.0,2,0.0,No,Graduate
4540,48,24,14.0,4,1.0,1,0.0,No,Undergrad
4541,56,32,64.0,4,1.5,1,0.0,No,Undergrad
4542,62,38,124.0,1,3.8,1,252.5,No,Undergrad
4543,53,29,20.0,1,0.2,1,0.0,No,Undergrad
4544,62,38,33.0,3,0.1,3,0.0,No,Advanced/Professional
4545,28,4,80.0,3,2.5,1,0.0,No,Undergrad
4546,61,35,35.0,2,0.2,3,0.0,No,Advanced/Professional
4547,48,24,74.0,3,0.7,1,0.0,No,Undergrad
4548,50,25,32.0,2,0.7,2,0.0,No,Graduate
4549,58,33,73.0,4,0.7,1,241.0,No,Undergrad
4550,53,29,41.0,2,0.8,1,0.0,No,Undergrad
4551,65,40,18.0,1,1.5,2,0.0,No,Graduate
4552,27,0,28.0,4,1.5,2,0.0,No,Graduate
4553,50,23,64.0,1,2.6666666666666665,2,0.0,No,Graduate
4554,50,25,44.0,2,0.7,2,192.0,No,Graduate
4555,41,16,109.0,3,1.0,1,0.0,No,Undergrad
4556,43,19,71.0,3,0.3,3,179.0,No,Advanced/Professional
4557,55,29,79.0,2,1.1,1,0.0,No,Undergrad
4558,33,9,30.0,2,1.0,2,0.0,No,Graduate
4559,44,19,82.0,2,0.4,1,0.0,No,Undergrad
4560,47,20,101.0,3,2.0,2,252.5,No,Graduate
4561,43,18,13.0,2,0.1,2,0.0,No,Graduate
4562,59,33,59.0,3,1.4,3,0.0,No,Advanced/Professional
4563,65,40,64.0,2,1.5,1,0.0,No,Undergrad
4564,28,2,186.5,2,4.5,1,0.0,No,Undergrad
4565,58,32,28.0,2,0.3,1,148.0,No,Undergrad
4566,33,8,120.0,2,4.2,3,76.0,Yes,Advanced/Professional
4567,24,0,131.0,1,5.2,1,0.0,No,Undergrad
4568,46,20,19.0,3,0.5,2,97.0,No,Graduate
4569,26,0,44.0,4,1.3,3,0.0,No,Advanced/Professional
4570,47,21,49.0,3,2.2,2,0.0,No,Graduate
4571,32,6,99.0,2,4.5,3,249.0,No,Advanced/Professional
4572,58,28,95.0,1,3.0,3,0.0,No,Advanced/Professional
4573,32,7,81.0,4,1.8,3,0.0,No,Advanced/Professional
4574,46,20,73.0,2,0.8,3,252.5,No,Advanced/Professional
4575,35,11,186.5,2,5.2,1,0.0,No,Undergrad
4576,53,27,115.0,2,0.5,3,0.0,Yes,Advanced/Professional
4577,55,30,41.0,2,0.6,3,0.0,No,Advanced/Professional
4578,63,37,80.0,2,1.7,3,0.0,No,Advanced/Professional
4579,45,20,90.0,4,1.1,2,0.0,No,Graduate
4580,58,32,41.0,1,0.2,1,81.0,No,Undergrad
4581,50,24,102.0,2,5.2,1,0.0,No,Undergrad
4582,37,13,59.0,1,1.5,3,0.0,No,Advanced/Professional
4583,25,-1,69.0,3,0.3,3,0.0,No,Advanced/Professional
4584,52,26,83.0,1,3.1,1,0.0,Yes,Undergrad
4585,26,0,49.0,3,2.4,2,0.0,No,Graduate
4586,35,11,180.0,1,3.6,3,252.5,Yes,Advanced/Professional
4587,58,32,61.0,3,2.2,3,0.0,No,Advanced/Professional
4588,37,11,59.0,4,0.2,3,0.0,No,Advanced/Professional
4589,35,10,85.0,4,2.1,3,0.0,No,Advanced/Professional
4590,31,7,13.0,1,0.5,3,0.0,No,Advanced/Professional
4591,58,34,151.0,3,0.6,2,0.0,Yes,Graduate
4592,43,16,44.0,3,1.0,2,0.0,No,Graduate
4593,43,18,53.0,3,0.8,3,154.0,No,Advanced/Professional
4594,54,30,133.0,1,5.0,2,0.0,Yes,Graduate
4595,53,27,31.0,3,0.9,3,78.0,No,Advanced/Professional
4596,32,7,101.0,4,2.2,2,0.0,No,Graduate
4597,37,13,61.0,3,2.8,1,0.0,No,Undergrad
4598,34,10,68.0,3,2.6,2,0.0,No,Graduate
4599,51,26,21.0,4,0.8,1,0.0,No,Undergrad
4600,49,25,149.0,2,0.4,1,0.0,No,Undergrad
4601,54,24,75.0,1,1.4,3,0.0,No,Advanced/Professional
4602,37,12,55.0,1,2.5,3,0.0,No,Advanced/Professional
4603,57,32,81.0,2,3.7,1,226.0,No,Undergrad
4604,37,12,179.0,1,5.2,1,0.0,No,Undergrad
4605,32,7,81.0,2,3.4,2,0.0,Yes,Graduate
4606,48,22,42.0,1,1.2,2,0.0,No,Graduate
4607,44,20,186.5,2,5.2,1,0.0,No,Undergrad
4608,50,23,18.0,1,0.5,2,0.0,No,Graduate
4609,44,19,28.0,1,0.3,3,0.0,No,Advanced/Professional
4610,54,28,80.0,4,2.6,3,143.0,No,Advanced/Professional
4611,37,13,79.0,1,3.6,2,104.0,No,Graduate
4612,34,7,52.0,2,1.0,2,0.0,No,Graduate
4613,32,6,18.0,2,0.3,2,0.0,No,Graduate
4614,63,38,52.0,4,1.7,1,218.0,No,Undergrad
4615,56,30,15.0,4,0.7,3,102.0,No,Advanced/Professional
4616,37,12,84.0,4,0.7,3,0.0,No,Advanced/Professional
4617,66,41,114.0,1,0.8,3,0.0,No,Advanced/Professional
4618,38,13,41.0,3,0.5,3,0.0,No,Advanced/Professional
4619,35,9,29.0,3,0.9,1,126.0,No,Undergrad
4620,61,36,23.0,1,0.1,1,96.0,No,Undergrad
4621,52,26,84.0,1,2.4,1,0.0,No,Undergrad
4622,57,32,60.0,3,1.7,1,0.0,No,Undergrad
4623,47,20,13.0,3,0.6666666666666666,2,0.0,No,Graduate
4624,50,25,45.0,2,0.6,3,0.0,No,Advanced/Professional
4625,36,11,83.0,1,2.8,1,0.0,No,Undergrad
4626,45,21,102.0,4,4.7,2,81.0,Yes,Graduate
4627,58,34,58.0,4,2.3,3,169.0,No,Advanced/Professional
4628,27,1,134.0,1,1.7,2,252.5,Yes,Graduate
4629,27,1,130.0,3,2.9,2,0.0,Yes,Graduate
4630,48,24,148.0,2,3.3,1,0.0,No,Undergrad
4631,46,21,92.0,1,0.2,2,0.0,No,Graduate
4632,32,8,142.0,4,5.2,2,120.0,Yes,Graduate
4633,54,29,62.0,4,0.7,1,0.0,No,Undergrad
4634,31,5,50.0,1,1.5,1,0.0,No,Undergrad
4635,42,17,29.0,1,0.6,3,0.0,No,Advanced/Professional
4636,30,5,85.0,2,2.5,1,252.5,No,Undergrad
4637,41,16,78.0,4,0.4,1,0.0,No,Undergrad
4638,44,19,85.0,4,1.9,3,0.0,No,Advanced/Professional
4639,37,13,89.0,2,1.7,2,0.0,No,Graduate
4640,51,25,33.0,3,0.9,3,0.0,No,Advanced/Professional
4641,30,6,42.0,1,2.1,3,0.0,No,Advanced/Professional
4642,36,11,31.0,4,1.7,1,124.0,No,Undergrad
4643,65,40,143.0,4,5.2,2,0.0,Yes,Graduate
4644,33,7,35.0,4,0.8,1,0.0,No,Undergrad
4645,58,34,22.0,1,0.1,2,0.0,No,Graduate
4646,34,10,45.0,1,1.7,1,84.0,No,Undergrad
4647,38,13,119.0,2,3.3,1,0.0,No,Undergrad
4648,59,35,43.0,4,1.3,1,0.0,No,Undergrad
4649,37,11,75.0,3,0.9,2,0.0,No,Graduate
4650,59,35,121.0,1,4.3,1,0.0,No,Undergrad
4651,47,23,63.0,1,0.8,3,0.0,No,Advanced/Professional
4652,48,24,58.0,2,1.7,1,0.0,No,Undergrad
4653,38,12,184.0,3,5.2,1,0.0,Yes,Undergrad
4654,34,10,155.0,2,5.2,1,0.0,No,Undergrad
4655,44,17,69.0,3,2.6666666666666665,2,0.0,No,Graduate
4656,33,7,186.5,2,5.2,2,252.5,Yes,Graduate
4657,47,21,38.0,3,0.6,2,0.0,No,Graduate
4658,41,16,9.0,2,0.3,2,0.0,No,Graduate
4659,36,11,69.0,4,2.1,3,0.0,No,Advanced/Professional
4660,28,4,186.5,1,5.2,1,0.0,No,Undergrad
4661,59,35,38.0,1,0.8,1,0.0,No,Undergrad
4662,43,19,129.0,1,5.0,1,0.0,No,Undergrad
4663,56,31,59.0,2,1.9,2,0.0,No,Graduate
4664,28,3,115.0,1,1.9,1,200.0,No,Undergrad
4665,62,37,83.0,4,0.1,2,0.0,No,Graduate
4666,40,16,65.0,2,3.2,1,0.0,No,Undergrad
4667,34,9,72.0,3,2.3,1,124.0,No,Undergrad
4668,52,28,72.0,1,1.6,3,0.0,No,Advanced/Professional
4669,40,14,63.0,3,0.5,3,221.0,No,Advanced/Professional
4670,27,1,64.0,4,1.8,2,0.0,No,Graduate
4671,52,26,186.5,1,1.7,1,0.0,No,Undergrad
4672,39,14,104.0,1,4.0,3,0.0,No,Advanced/Professional
4673,52,26,180.0,1,1.7,1,252.5,No,Undergrad
4674,50,23,18.0,2,1.0,2,88.0,No,Graduate
4675,40,14,93.0,1,2.8,3,252.5,No,Advanced/Professional
4676,35,11,32.0,1,1.3333333333333333,1,137.0,No,Undergrad
4677,39,13,68.0,3,2.1,1,0.0,No,Undergrad
4678,25,0,38.0,2,1.6,3,0.0,No,Advanced/Professional
4679,33,7,115.0,1,2.7,2,252.5,No,Graduate
4680,26,0,161.0,2,5.2,1,0.0,No,Undergrad
4681,46,21,154.0,2,2.8,1,94.0,No,Undergrad
4682,27,3,68.0,4,0.0,1,0.0,No,Undergrad
4683,55,25,44.0,3,1.0,3,0.0,No,Advanced/Professional
4684,52,28,149.0,2,0.4,1,0.0,No,Undergrad
4685,59,34,103.0,1,2.6,1,0.0,No,Undergrad
4686,63,39,41.0,4,1.3,2,0.0,No,Graduate
4687,61,35,113.0,2,2.8,1,0.0,No,Undergrad
4688,58,34,48.0,4,1.3,2,0.0,No,Graduate
4689,29,3,69.0,4,1.8,2,0.0,No,Graduate
4690,51,27,43.0,4,1.1,2,164.0,No,Graduate
4691,59,34,19.0,1,0.3,3,0.0,No,Advanced/Professional
4692,41,17,65.0,3,2.1,3,0.0,No,Advanced/Professional
4693,59,35,32.0,3,0.4,2,0.0,No,Graduate
4694,52,28,20.0,1,0.3,1,0.0,No,Undergrad
4695,39,13,25.0,2,0.8,3,0.0,No,Advanced/Professional
4696,45,19,70.0,1,2.8,1,0.0,No,Undergrad
4697,59,35,70.0,4,2.3,3,0.0,No,Advanced/Professional
4698,49,22,103.0,3,2.0,2,167.0,No,Graduate
4699,48,22,162.0,3,1.4,1,252.5,Yes,Undergrad
4700,61,36,61.0,2,2.8,1,153.0,No,Undergrad
4701,31,7,170.0,1,5.2,1,0.0,No,Undergrad
4702,42,16,49.0,1,2.8,1,0.0,No,Undergrad
4703,35,5,108.0,2,2.75,3,0.0,Yes,Advanced/Professional
4704,57,27,62.0,3,2.0,3,0.0,No,Advanced/Professional
4705,54,28,102.0,3,1.7,2,0.0,No,Graduate
4706,61,37,141.0,3,0.7,1,0.0,Yes,Undergrad
4707,60,36,8.0,2,1.0,1,0.0,No,Undergrad
4708,59,35,91.0,2,1.6,1,0.0,No,Undergrad
4709,62,37,10.0,3,0.5,1,0.0,No,Undergrad
4710,26,1,35.0,2,1.7,2,119.0,No,Graduate
4711,41,17,71.0,3,0.3,3,0.0,No,Advanced/Professional
4712,65,40,59.0,3,2.4,1,0.0,No,Undergrad
4713,25,0,14.0,2,0.9,3,0.0,No,Advanced/Professional
4714,25,1,122.0,2,0.2,1,0.0,No,Undergrad
4715,27,3,81.0,3,1.5,1,252.5,No,Undergrad
4716,65,39,35.0,1,0.5,3,150.0,No,Advanced/Professional
4717,60,34,83.0,2,1.4,1,75.0,No,Undergrad
4718,29,5,121.0,1,1.5,1,0.0,No,Undergrad
4719,32,6,35.0,3,1.0,1,0.0,No,Undergrad
4720,32,8,140.0,4,5.2,3,0.0,Yes,Advanced/Professional
4721,41,15,88.0,1,2.8,3,0.0,No,Advanced/Professional
4722,52,26,70.0,2,1.1,1,0.0,No,Undergrad
4723,40,16,63.0,1,1.5,3,0.0,No,Advanced/Professional
4724,39,15,125.0,1,3.5,1,0.0,No,Undergrad
4725,34,8,21.0,4,1.0,1,0.0,No,Undergrad
4726,34,8,75.0,2,1.8,1,0.0,No,Undergrad
4727,34,10,38.0,1,1.3333333333333333,1,0.0,No,Undergrad
4728,41,17,58.0,4,2.6666666666666665,1,0.0,No,Undergrad
4729,59,35,31.0,3,0.4,2,0.0,No,Graduate
4730,40,14,18.0,4,1.5,3,0.0,No,Advanced/Professional
4731,52,27,29.0,1,1.5,2,159.0,No,Graduate
4732,37,11,29.0,2,1.4,3,0.0,No,Advanced/Professional
4733,39,13,69.0,3,0.1,1,247.0,No,Undergrad
4734,49,23,121.0,1,4.9,1,0.0,No,Undergrad
4735,63,39,64.0,1,1.8,3,147.0,No,Advanced/Professional
4736,34,9,84.0,4,2.2,2,252.5,No,Graduate
4737,51,25,65.0,3,0.7,2,0.0,No,Graduate
4738,61,36,85.0,3,1.8,2,0.0,No,Graduate
4739,56,32,44.0,3,1.5,1,153.0,No,Undergrad
4740,62,38,174.0,1,4.7,1,0.0,No,Undergrad
4741,56,30,178.0,1,2.9,1,0.0,No,Undergrad
4742,58,32,55.0,4,2.5,1,0.0,No,Undergrad
4743,58,33,25.0,4,0.9,2,90.0,No,Graduate
4744,50,26,21.0,1,0.2,1,0.0,No,Undergrad
4745,44,20,72.0,3,0.3,3,0.0,No,Advanced/Professional
4746,49,23,129.0,1,0.3,1,0.0,No,Undergrad
4747,31,7,18.0,1,0.4,3,0.0,No,Advanced/Professional
4748,49,25,91.0,4,1.4,2,0.0,No,Graduate
4749,43,18,38.0,1,0.5,3,144.0,No,Advanced/Professional
4750,31,5,21.0,3,1.0,1,0.0,No,Undergrad
4751,66,41,38.0,1,1.1,3,0.0,No,Advanced/Professional
4752,41,17,154.0,1,1.7,1,0.0,No,Undergrad
4753,39,14,178.0,1,4.1,1,207.0,No,Undergrad
4754,46,21,85.0,1,0.2,2,0.0,No,Graduate
4755,57,33,93.0,2,1.6,1,161.0,No,Undergrad
4756,59,35,151.0,2,5.2,1,0.0,No,Undergrad
4757,30,4,78.0,4,2.2,2,236.0,No,Graduate
4758,26,2,135.0,1,1.5,1,0.0,No,Undergrad
4759,46,21,40.0,1,0.3,1,116.0,No,Undergrad
4760,66,41,80.0,4,0.1,2,0.0,No,Graduate
4761,50,25,18.0,2,0.0,1,0.0,No,Undergrad
4762,61,35,74.0,2,0.7,2,0.0,No,Graduate
4763,37,7,94.0,4,1.8,3,232.0,No,Advanced/Professional
4764,51,25,173.0,1,0.5,2,0.0,Yes,Graduate
4765,56,32,88.0,4,1.0,2,0.0,No,Graduate
4766,58,34,82.0,1,4.3,1,252.5,No,Undergrad
4767,41,15,54.0,3,2.1,1,0.0,No,Undergrad
4768,35,9,45.0,3,0.9,1,101.0,No,Undergrad
4769,38,14,39.0,1,2.0,2,0.0,No,Graduate
4770,26,2,20.0,4,1.0,1,116.0,No,Undergrad
4771,35,5,93.0,4,1.8,3,0.0,No,Advanced/Professional
4772,36,11,85.0,3,1.2,3,0.0,No,Advanced/Professional
4773,26,2,95.0,3,0.8,1,0.0,No,Undergrad
4774,53,28,48.0,2,1.9,2,0.0,No,Graduate
4775,56,32,22.0,1,1.2,3,0.0,No,Advanced/Professional
4776,44,14,33.0,1,0.75,3,171.0,No,Advanced/Professional
4777,47,23,40.0,2,2.1,3,156.0,No,Advanced/Professional
4778,32,8,30.0,4,0.4,2,78.0,No,Graduate
4779,52,27,22.0,4,0.8,1,0.0,No,Undergrad
4780,39,14,20.0,1,0.6,3,0.0,No,Advanced/Professional
4781,47,20,49.0,3,2.5,2,0.0,No,Graduate
4782,35,9,25.0,3,0.1,2,0.0,No,Graduate
4783,26,0,150.0,2,5.2,1,0.0,No,Undergrad
4784,43,19,32.0,4,0.3,1,0.0,No,Undergrad
4785,52,28,9.0,2,0.2,1,0.0,No,Undergrad
4786,30,5,23.0,2,0.9,3,0.0,No,Advanced/Professional
4787,36,12,18.0,4,1.0,1,0.0,No,Undergrad
4788,48,22,42.0,3,0.6,2,121.0,No,Graduate
4789,36,10,39.0,1,2.0,1,153.0,No,Undergrad
4790,58,34,84.0,4,1.6,2,0.0,No,Graduate
4791,35,11,101.0,3,3.8,3,150.0,Yes,Advanced/Professional
4792,59,35,43.0,4,0.4,1,0.0,No,Undergrad
4793,36,10,28.0,4,1.0,1,130.0,No,Undergrad
4794,45,21,59.0,2,2.5,1,155.0,No,Undergrad
4795,56,30,29.0,4,1.5,3,146.0,No,Advanced/Professional
4796,46,21,39.0,2,1.3,1,101.0,No,Undergrad
4797,26,0,42.0,4,1.3,3,0.0,No,Advanced/Professional
4798,37,11,24.0,4,1.0,1,0.0,No,Undergrad
4799,44,20,62.0,3,0.3,3,0.0,No,Advanced/Professional
4800,44,20,33.0,4,0.3,1,142.0,No,Undergrad
4801,33,7,73.0,1,2.5,1,135.0,No,Undergrad
4802,34,10,88.0,2,0.0,1,121.0,No,Undergrad
4803,35,11,58.0,3,2.8,1,0.0,No,Undergrad
4804,48,24,48.0,2,2.1,3,0.0,No,Advanced/Professional
4805,58,32,40.0,1,2.8,2,0.0,No,Graduate
4806,30,6,160.0,1,4.3,1,249.0,No,Undergrad
4807,62,37,39.0,3,1.5,1,0.0,No,Undergrad
4808,40,14,53.0,1,2.0,1,0.0,No,Undergrad
4809,42,16,32.0,3,0.5,2,0.0,No,Graduate
4810,43,19,32.0,3,0.6,2,0.0,No,Graduate
4811,58,34,11.0,2,0.3,1,96.0,No,Undergrad
4812,36,12,123.0,2,3.0,3,0.0,Yes,Advanced/Professional
4813,29,4,184.0,4,2.2,3,252.5,Yes,Advanced/Professional
4814,49,23,60.0,3,0.7,2,142.0,No,Graduate
4815,60,34,41.0,3,2.2,3,0.0,No,Advanced/Professional
4816,58,32,99.0,2,1.4,1,0.0,No,Undergrad
4817,50,24,83.0,3,3.0,2,0.0,No,Graduate
4818,46,22,134.0,2,3.3,1,0.0,No,Undergrad
4819,45,19,85.0,2,1.7,2,0.0,No,Graduate
